ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,Class
85.0,211.0,2,92,24,0,0,100,,7,8,25,1,44,3.0,1,1,3.0,,3.0,3.0,0.0,64.0,1
65.0,194.0,15,95,19,0,0,95,4.0,4,6,20,0,50,0.0,4,4,51.0,,4.0,1.0,2.0,83.0,0
80.0,161.0,17,82,9,0,0,100,,6,7,10,0,70,6.0,0,0,,,0.0,1.0,,50.0,1
76.0,134.0,9,72,6,0,0,86,14.0,6,6,7,1,29,,0,0,55.0,10.0,2.0,1.0,0.0,60.0,1
77.0,92.0,5,44,15,0,0,100,,7,8,15,3,40,2.0,3,3,40.0,53.0,2.0,4.0,0.0,67.0,1
72.0,262.0,10,91,45,0,0,98,48.0,6,6,51,3,18,0.0,6,6,62.0,,6.0,,3.0,67.0,1
63.0,104.0,3,42,13,3,3,87,29.0,0,3,15,3,40,,4,4,41.0,100.0,5.0,6.0,0.0,85.0,1
81.0,139.0,17,175,17,0,0,89,,5,6,23,0,11,0.0,1,1,1.0,22.0,6.0,2.0,0.0,53.0,0
90.0,203.0,2,99,14,0,0,100,,7,8,15,2,47,11.0,0,0,8.0,86.0,2.0,3.0,0.0,71.0,1
79.0,267.0,12,80,29,1,1,97,78.0,6,4,30,0,47,0.0,0,0,5.0,83.0,2.0,3.0,0.0,50.0,0
66.0,150.0,2,52,22,0,0,92,4.0,4,6,26,3,15,0.0,2,2,7.0,37.0,4.0,2.0,0.0,40.0,0
82.0,220.0,37,131,15,0,0,87,12.0,6,6,15,0,20,4.0,1,1,1.0,,1.0,2.0,0.0,50.0,1
57.0,45.0,17,33,5,0,0,80,9.0,4,6,5,0,0,0.0,4,4,83.0,,2.0,,2.0,50.0,0
76.0,154.0,17,104,26,0,0,100,,7,8,17,0,31,2.0,2,2,25.0,77.0,2.0,2.0,1.0,83.0,1
85.0,176.0,3,71,29,0,0,100,,6,7,32,3,34,,4,4,1.0,,2.0,1.0,0.0,50.0,1
56.0,,4,59,36,2,1,95,13.0,6,3,40,3,38,,0,0,51.0,,5.0,1.0,3.0,67.0,1
91.0,290.0,7,108,21,0,0,100,,7,8,43,1,14,,0,0,3.0,,3.0,1.0,0.0,50.0,1
69.0,72.0,3,48,14,1,0,87,20.0,6,5,15,2,7,,1,1,29.0,,5.0,1.0,0.0,58.0,0
64.0,429.0,10,64,25,0,0,85,46.0,6,6,2,2,37,0.0,2,2,41.0,70.0,8.0,2.0,2.0,67.0,0
84.0,413.0,2,106,35,0,0,100,,7,8,44,2,19,1.0,4,4,2.0,,9.0,,0.0,53.0,1
89.0,180.0,6,82,27,0,0,100,,7,8,27,1,26,,0,0,0.0,,1.0,1.0,0.0,25.0,1
88.0,133.0,15,71,35,0,0,100,,7,8,37,0,51,0.0,2,2,8.0,49.0,1.0,2.0,0.0,33.0,0
55.0,93.0,7,45,32,0,0,94,8.0,4,6,33,4,58,7.0,0,0,100.0,85.0,2.0,7.0,1.0,100.0,0
86.0,372.0,14,119,23,0,0,96,49.0,6,6,7,0,26,,0,0,8.0,,2.0,1.0,0.0,50.0,1
59.0,67.0,15,46,4,1,0,60,5.0,4,5,5,0,20,0.0,0,0,52.0,29.0,2.0,1.0,,60.0,1
75.0,89.0,12,48,10,0,0,90,27.0,6,6,10,0,50,0.0,0,0,0.0,,0.0,1.0,,50.0,0
58.0,164.0,2,88,17,3,3,86,4.0,4,4,24,2,41,0.0,4,4,24.0,59.0,4.0,3.0,,78.0,0
61.0,108.0,1,64,3,0,0,67,79.0,6,6,8,2,50,0.0,4,4,81.0,81.0,1.0,1.0,1.0,75.0,0
69.0,63.0,1,32,16,0,0,100,,6,7,17,3,41,,7,7,45.0,57.0,5.0,3.0,0.0,80.0,0
75.0,175.0,1,74,22,1,1,96,44.0,6,3,25,2,36,0.0,3,3,64.0,,2.0,3.0,1.0,50.0,0
88.0,207.0,14,71,17,0,0,100,,7,8,17,0,47,7.0,0,0,6.0,51.0,1.0,3.0,0.0,50.0,1
73.0,122.0,6,111,16,4,4,94,62.0,6,3,17,2,24,0.0,1,1,28.0,77.0,6.0,1.0,1.0,58.0,1
61.0,75.0,0,35,30,0,0,100,,7,8,37,6,15,10.0,0,0,77.0,47.0,11.0,4.0,8.0,76.0,1
75.0,80.0,12,42,15,0,0,100,,7,8,15,0,53,0.0,2,1,39.0,77.0,2.0,1.0,0.0,50.0,1
71.0,183.0,7,62,6,1,1,86,73.0,6,3,7,2,29,,2,2,73.0,,4.0,,2.0,100.0,0
75.0,183.0,2,85,29,1,0,97,77.0,6,5,32,2,50,2.0,1,1,9.0,79.0,2.0,3.0,0.0,50.0,1
63.0,293.0,6,91,30,1,0,90,25.0,6,5,33,3,16,4.0,2,2,70.0,,11.0,2.0,5.0,72.0,0
56.0,246.0,7,83,18,1,1,77,3.0,1,3,23,1,36,,0,0,49.0,94.0,3.0,1.0,1.0,80.0,0
78.0,217.0,6,71,41,0,0,98,25.0,6,6,24,2,24,,1,1,12.0,33.0,3.0,3.0,0.0,32.0,1
68.0,170.0,11,78,49,0,0,100,,7,8,54,1,19,12.0,0,0,1.0,,2.0,2.0,0.0,57.0,1
88.0,209.0,19,71,5,0,0,100,,7,8,5,0,40,0.0,0,0,0.0,72.0,0.0,1.0,,50.0,0
67.0,106.0,7,63,24,0,0,100,,7,8,24,1,63,7.0,0,0,51.0,22.0,6.0,7.0,0.0,87.0,1
72.0,118.0,3,47,22,0,0,83,6.0,4,6,23,4,65,0.0,1,0,3.0,83.0,3.0,3.0,0.0,88.0,0
74.0,215.0,5,75,29,1,1,87,43.0,6,4,42,1,32,11.0,0,0,57.0,,3.0,1.0,0.0,44.0,1
70.0,166.0,14,82,26,1,0,79,17.0,6,5,28,0,29,1.0,1,1,42.0,87.0,7.0,2.0,0.0,45.0,0
68.0,327.0,2,94,32,0,0,97,59.0,6,6,12,1,19,5.0,1,1,62.0,59.0,9.0,2.0,2.0,63.0,0
84.0,314.0,3,115,13,1,1,93,69.0,6,3,14,2,14,0.0,1,1,3.0,94.0,1.0,2.0,0.0,33.0,0
69.0,244.0,3,73,25,1,0,74,25.0,6,5,27,1,37,0.0,2,2,48.0,40.0,2.0,1.0,1.0,27.0,0
80.0,338.0,36,186,7,0,0,100,,7,8,7,0,0,,0,0,65.0,,2.0,,1.0,50.0,0
73.0,25.0,3,57,19,0,0,100,,7,8,11,1,10,,0,0,56.0,,8.0,1.0,3.0,75.0,0
66.0,107.0,7,49,10,0,0,90,50.0,6,6,10,2,50,0.0,0,0,97.0,44.0,3.0,3.0,3.0,100.0,0
75.0,31.0,8,15,5,0,0,100,,7,8,5,3,20,,1,1,12.0,,3.0,1.0,0.0,100.0,0
70.0,281.0,14,101,36,0,0,100,,7,8,36,0,14,0.0,0,0,68.0,28.0,10.0,2.0,5.0,57.0,0
69.0,61.0,8,80,24,0,0,100,,7,8,8,2,4,,7,7,29.0,64.0,8.0,1.0,3.0,56.0,0
91.0,446.0,18,153,12,0,0,100,,7,8,12,0,33,0.0,0,0,4.0,,1.0,,0.0,20.0,1
70.0,267.0,10,121,15,0,0,94,52.0,6,6,16,2,56,0.0,4,4,77.0,,4.0,1.0,3.0,83.0,0
75.0,194.0,2,78,12,0,0,100,,7,8,13,2,62,,1,1,97.0,86.0,4.0,3.0,3.0,100.0,0
78.0,299.0,3,102,26,0,0,90,14.0,6,6,31,1,35,0.0,0,0,7.0,38.0,2.0,2.0,0.0,45.0,1
57.0,,7,58,15,1,1,88,3.0,4,6,0,1,19,,2,2,69.0,,10.0,1.0,2.0,92.0,0
69.0,269.0,6,69,22,0,0,95,2.0,4,6,22,2,50,0.0,0,0,18.0,77.0,5.0,7.0,0.0,67.0,0
81.0,69.0,6,19,6,0,0,100,,7,8,3,4,33,4.0,2,1,3.0,,2.0,2.0,0.0,100.0,1
86.0,177.0,5,70,33,0,0,100,,7,8,34,3,38,0.0,3,3,2.0,,2.0,2.0,0.0,36.0,1
68.0,114.0,3,52,20,0,0,85,32.0,6,6,22,6,5,2.0,2,2,22.0,,9.0,1.0,1.0,71.0,1
68.0,332.0,16,100,22,0,0,100,,7,8,24,0,38,16.0,0,0,52.0,79.0,3.0,3.0,0.0,64.0,1
66.0,28.0,5,13,5,1,1,100,,6,8,7,5,71,0.0,1,1,5.0,95.0,1.0,5.0,0.0,86.0,1
55.0,210.0,8,60,25,1,0,89,61.0,6,5,28,2,44,0.0,4,3,88.0,97.0,4.0,5.0,3.0,90.0,0
63.0,327.0,13,166,14,1,1,94,5.0,0,2,16,0,13,5.0,0,0,0.0,,1.0,1.0,0.0,27.0,0
63.0,110.0,8,62,16,0,0,81,13.0,5,6,16,1,44,0.0,0,0,68.0,74.0,4.0,3.0,2.0,88.0,0
72.0,172.0,15,76,5,1,1,100,,6,8,5,0,20,2.0,1,1,39.0,,2.0,,0.0,100.0,0
88.0,286.0,4,57,6,0,0,100,,7,8,14,1,33,3.0,2,2,14.0,,1.0,,0.0,33.0,1
52.0,195.0,4,86,12,5,3,61,2.0,4,4,19,1,67,0.0,2,2,25.0,82.0,1.0,4.0,0.0,71.0,1
85.0,504.0,9,147,12,0,0,100,,7,8,12,1,8,17.0,1,1,5.0,,6.0,,0.0,75.0,1
61.0,141.0,33,80,17,2,0,86,2.0,4,5,21,0,71,,1,1,51.0,45.0,2.0,3.0,0.0,100.0,0
74.0,225.0,5,95,32,0,0,94,19.0,6,6,32,2,56,,1,1,41.0,90.0,6.0,5.0,0.0,92.0,1
58.0,222.0,8,93,17,6,2,69,18.0,5,5,26,4,65,0.0,3,3,71.0,39.0,2.0,4.0,1.0,75.0,0
74.0,411.0,13,89,49,0,0,100,,7,8,50,0,64,0.0,1,1,43.0,55.0,7.0,7.0,1.0,83.0,0
74.0,243.0,9,84,31,0,0,100,,7,8,33,1,30,,0,0,80.0,90.0,8.0,3.0,5.0,85.0,1
84.0,126.0,7,66,49,0,0,100,,7,8,49,1,57,0.0,0,0,0.0,82.0,1.0,4.0,0.0,56.0,1
60.0,511.0,3,40,24,0,0,83,6.0,4,6,37,3,33,0.0,2,2,50.0,44.0,4.0,3.0,1.0,54.0,1
70.0,145.0,145,145,2,0,0,50,60.0,6,6,2,0,100,0.0,1,1,,,,1.0,,100.0,0
75.0,367.0,1,118,57,0,0,95,28.0,6,6,58,3,24,,0,0,5.0,44.0,4.0,4.0,0.0,41.0,1
66.0,375.0,16,183,21,1,0,83,4.0,3,5,23,0,52,0.0,3,3,24.0,,3.0,2.0,0.0,100.0,0
85.0,326.0,4,120,21,0,0,100,,7,8,44,1,26,4.0,3,3,5.0,39.0,2.0,2.0,0.0,31.0,1
61.0,67.0,25,56,10,1,0,42,0.0,4,5,12,0,17,0.0,0,0,67.0,,5.0,1.0,1.0,75.0,0
75.0,85.0,2,60,7,1,1,78,27.0,6,4,9,2,44,0.0,0,0,5.0,,3.0,1.0,,80.0,1
79.0,310.0,12,77,30,0,0,100,,7,8,34,0,35,0.0,1,1,59.0,,3.0,2.0,0.0,71.0,1
75.0,260.0,28,126,22,0,0,100,,7,8,22,0,14,0.0,0,0,47.0,,6.0,1.0,3.0,57.0,1
69.0,300.0,5,66,31,0,0,100,,7,8,36,7,16,,1,1,44.0,51.0,9.0,3.0,2.0,60.0,0
69.0,202.0,6,94,25,1,1,85,11.0,4,6,27,1,27,0.0,7,7,4.0,,2.0,2.0,0.0,44.0,0
80.0,215.0,3,85,18,0,0,100,,7,8,11,2,50,2.0,1,1,28.0,96.0,3.0,2.0,0.0,63.0,1
78.0,361.0,1,115,24,0,0,100,,7,8,25,3,44,0.0,1,1,17.0,96.0,4.0,5.0,1.0,64.0,1
60.0,190.0,3,79,22,1,1,88,38.0,0,6,24,4,38,5.0,2,2,59.0,54.0,6.0,3.0,3.0,100.0,1
72.0,198.0,2,55,30,0,0,100,,7,8,31,3,45,0.0,1,1,37.0,87.0,4.0,4.0,2.0,67.0,1
61.0,189.0,5,101,18,0,0,83,6.0,4,6,18,1,39,0.0,4,4,60.0,,4.0,1.0,1.0,71.0,0
60.0,139.0,4,71,23,1,1,72,19.0,6,4,29,2,38,0.0,0,0,89.0,69.0,11.0,2.0,2.0,81.0,0
76.0,246.0,24,108,14,0,0,87,1.0,4,6,15,0,13,0.0,0,0,2.0,,1.0,1.0,0.0,33.0,0
66.0,135.0,9,57,17,1,1,94,3.0,2,4,18,6,33,0.0,1,1,6.0,,2.0,2.0,0.0,63.0,1
82.0,190.0,12,56,11,0,0,100,,7,8,11,0,73,0.0,0,0,8.0,75.0,1.0,3.0,0.0,80.0,0
64.0,194.0,3,51,14,0,0,86,5.0,4,6,21,5,14,,0,0,21.0,51.0,4.0,1.0,1.0,63.0,0
64.0,363.0,8,101,33,1,0,74,8.0,4,5,35,1,31,0.0,1,1,31.0,92.0,3.0,2.0,1.0,42.0,0
78.0,168.0,21,92,23,0,0,83,51.0,6,6,23,0,52,0.0,0,0,27.0,77.0,2.0,4.0,0.0,70.0,1
63.0,313.0,16,113,17,3,0,70,19.0,5,5,23,0,22,0.0,1,1,61.0,,7.0,1.0,1.0,82.0,0
90.0,320.0,8,85,8,0,0,100,,7,8,8,1,25,12.0,0,0,2.0,,2.0,,,67.0,1
85.0,253.0,2,82,15,0,0,94,69.0,6,6,18,4,33,,1,1,6.0,101.0,1.0,2.0,0.0,38.0,0
73.0,158.0,4,75,13,1,1,93,80.0,6,3,14,1,57,,1,1,97.0,77.0,2.0,2.0,2.0,100.0,0
77.0,324.0,7,76,31,0,0,100,,7,8,31,5,35,1.0,3,3,0.0,65.0,0.0,2.0,0.0,33.0,0
75.0,273.0,0,74,21,1,1,92,11.0,0,2,26,3,62,0.0,4,4,3.0,75.0,3.0,1.0,1.0,67.0,0
71.0,189.0,14,94,21,1,1,95,50.0,6,6,22,0,41,3.0,2,2,71.0,79.0,1.0,2.0,,38.0,1
64.0,126.0,3,50,18,1,1,65,6.0,4,4,20,3,40,0.0,0,0,18.0,65.0,3.0,4.0,0.0,64.0,0
68.0,21.0,13,16,3,0,0,67,3.0,4,6,3,0,67,0.0,0,0,0.0,76.0,0.0,2.0,0.0,67.0,0
63.0,118.0,6,61,29,0,0,100,,7,8,10,2,24,0.0,3,3,78.0,,7.0,1.0,4.0,62.0,0
43.0,255.0,3,119,29,1,1,63,1.0,4,6,3,4,33,,1,1,63.0,67.0,7.0,6.0,5.0,72.0,0
82.0,237.0,15,88,28,0,0,100,,7,8,31,0,13,14.0,0,0,7.0,48.0,4.0,2.0,0.0,43.0,1
69.0,193.0,12,167,36,0,0,100,,7,8,8,0,6,,0,0,85.0,,16.0,,13.0,71.0,0
62.0,174.0,2,84,35,0,0,89,38.0,5,6,38,3,32,0.0,1,1,68.0,,9.0,2.0,3.0,85.0,0
69.0,78.0,5,40,16,0,0,100,,7,8,16,1,25,0.0,2,2,69.0,,3.0,2.0,2.0,83.0,0
81.0,207.0,14,105,27,0,0,96,46.0,6,6,56,0,32,0.0,1,1,1.0,40.0,1.0,3.0,0.0,44.0,1
57.0,130.0,2,74,24,0,0,88,10.0,4,6,25,1,60,0.0,2,2,66.0,85.0,4.0,2.0,,86.0,0
85.0,327.0,42,136,15,0,0,93,44.0,6,6,15,0,47,0.0,2,2,0.0,,0.0,3.0,0.0,50.0,1
79.0,200.0,10,82,38,0,0,100,,7,8,40,1,30,0.0,1,1,35.0,67.0,2.0,2.0,1.0,36.0,1
73.0,196.0,14,85,31,0,0,97,23.0,6,6,33,0,42,0.0,0,0,53.0,,4.0,1.0,1.0,100.0,1
83.0,282.0,1,92,37,0,0,100,,7,8,38,2,11,1.0,1,1,1.0,67.0,10.0,1.0,0.0,44.0,1
80.0,122.0,3,65,19,0,0,100,,7,8,19,2,42,2.0,1,1,18.0,73.0,2.0,3.0,0.0,83.0,1
56.0,167.0,19,86,14,1,0,80,4.0,4,5,15,0,20,0.0,0,0,93.0,25.0,5.0,2.0,1.0,100.0,0
70.0,296.0,23,164,13,1,1,92,45.0,6,6,13,0,31,,1,0,39.0,2.0,3.0,2.0,1.0,63.0,0
72.0,103.0,9,58,16,2,0,89,59.0,6,5,19,1,6,1.0,1,1,14.0,,2.0,,1.0,18.0,0
69.0,51.0,13,27,4,0,0,100,,7,8,4,0,75,0.0,0,0,97.0,,1.0,1.0,,100.0,0
55.0,113.0,12,71,4,6,6,56,4.0,0,2,9,0,56,0.0,0,0,39.0,,1.0,,1.0,67.0,0
81.0,141.0,2,75,26,0,0,100,,7,8,27,1,15,0.0,1,1,17.0,82.0,3.0,2.0,1.0,50.0,1
62.0,171.0,5,92,52,1,0,90,4.0,3,5,58,2,47,,0,0,28.0,32.0,7.0,7.0,0.0,78.0,0
80.0,255.0,17,111,12,0,0,92,,6,6,12,0,0,0.0,1,1,13.0,,2.0,,0.0,50.0,0
73.0,243.0,18,122,20,0,0,95,3.0,4,6,21,0,5,,3,3,1.0,,4.0,,0.0,44.0,1
74.0,,9,50,15,0,0,100,,7,8,0,2,60,,0,0,45.0,84.0,4.0,3.0,1.0,88.0,0
80.0,104.0,10,93,36,0,0,97,36.0,6,6,6,1,23,8.0,0,0,18.0,,3.0,3.0,0.0,46.0,1
58.0,214.0,10,158,15,4,2,58,1.0,4,3,19,1,53,,0,0,3.0,68.0,4.0,3.0,0.0,100.0,0
73.0,131.0,5,57,21,0,0,95,80.0,6,6,21,5,19,7.0,0,0,26.0,,5.0,2.0,0.0,100.0,1
65.0,80.0,2,45,31,2,1,81,18.0,6,4,38,8,27,,3,3,8.0,98.0,1.0,3.0,,29.0,0
63.0,213.0,6,65,14,1,1,72,35.0,6,4,18,4,33,0.0,1,1,68.0,91.0,3.0,1.0,0.0,80.0,1
60.0,423.0,9,109,32,0,0,94,2.0,4,6,34,1,38,0.0,0,0,72.0,5.0,8.0,3.0,6.0,79.0,0
87.0,216.0,76,127,7,0,0,100,,7,8,7,0,29,0.0,0,0,14.0,,2.0,1.0,0.0,100.0,1
61.0,264.0,32,109,30,0,0,97,12.0,6,6,35,0,37,0.0,1,1,86.0,74.0,11.0,3.0,8.0,93.0,0
88.0,177.0,2,65,14,0,0,100,,7,8,15,2,53,,0,0,4.0,93.0,2.0,2.0,0.0,80.0,0
71.0,225.0,3,102,43,2,2,96,34.0,6,4,63,2,32,0.0,5,5,30.0,62.0,5.0,4.0,0.0,77.0,1
80.0,70.0,5,32,13,0,0,93,56.0,6,6,14,1,36,4.0,1,1,9.0,83.0,1.0,2.0,0.0,43.0,1
59.0,178.0,16,87,16,4,2,71,19.0,6,4,22,0,48,0.0,2,2,96.0,59.0,2.0,3.0,1.0,75.0,1
56.0,48.0,6,25,7,0,0,50,2.0,4,6,8,1,25,0.0,0,0,75.0,100.0,3.0,1.0,1.0,71.0,0
56.0,178.0,1,82,27,0,0,83,6.0,6,6,29,2,24,1.0,1,1,77.0,86.0,8.0,3.0,2.0,86.0,1
86.0,142.0,2,75,18,0,0,100,,7,8,19,1,37,10.0,0,0,2.0,,3.0,1.0,0.0,57.0,1
79.0,13.0,4,8,3,0,0,100,,7,8,3,2,33,,3,3,2.0,,1.0,1.0,0.0,67.0,0
64.0,65.0,5,40,14,1,1,93,55.0,6,2,15,1,20,0.0,3,2,92.0,9.0,9.0,2.0,2.0,100.0,0
70.0,261.0,2,63,19,0,0,100,,7,8,21,1,25,,1,1,60.0,62.0,5.0,3.0,3.0,73.0,0
62.0,139.0,2,41,11,0,0,93,3.0,4,6,15,2,80,,2,2,92.0,92.0,1.0,4.0,1.0,100.0,0
75.0,356.0,2,101,32,0,0,97,61.0,6,6,34,1,18,0.0,3,3,34.0,,11.0,1.0,2.0,60.0,1
78.0,310.0,3,72,40,0,0,100,,7,8,41,5,27,10.0,0,0,46.0,68.0,4.0,4.0,2.0,67.0,1
70.0,121.0,5,37,11,0,0,100,,7,8,11,3,18,,0,0,84.0,70.0,5.0,2.0,3.0,88.0,0
82.0,297.0,38,130,11,0,0,100,,7,8,11,0,18,0.0,0,0,32.0,,4.0,1.0,1.0,56.0,1
72.0,80.0,4,112,22,1,1,100,,6,8,3,3,18,3.0,2,2,16.0,,6.0,1.0,0.0,67.0,1
67.0,262.0,26,128,6,0,0,50,1.0,4,6,6,0,33,0.0,0,0,47.0,,1.0,1.0,0.0,67.0,0
63.0,132.0,6,74,12,1,0,86,5.0,4,5,14,1,43,0.0,0,0,74.0,48.0,3.0,2.0,2.0,75.0,1
80.0,72.0,3,43,18,0,0,100,,7,8,18,1,22,0.0,1,1,42.0,,3.0,1.0,0.0,57.0,0
69.0,369.0,12,132,20,0,0,80,2.0,4,6,20,0,15,0.0,0,0,23.0,31.0,7.0,2.0,0.0,64.0,1
68.0,179.0,4,52,27,1,0,93,35.0,6,5,29,2,57,5.0,1,1,58.0,80.0,2.0,3.0,1.0,63.0,1
70.0,,2,54,33,0,0,100,,7,8,0,5,34,4.0,1,1,38.0,98.0,2.0,5.0,1.0,64.0,0
72.0,75.0,8,52,3,0,0,100,,7,8,3,1,0,0.0,1,1,74.0,,3.0,,2.0,100.0,0
56.0,113.0,26,70,7,6,4,50,4.0,0,2,13,0,58,0.0,1,1,0.0,,0.0,1.0,,50.0,0
75.0,109.0,3,50,21,0,0,95,28.0,6,6,21,6,71,,2,2,43.0,73.0,3.0,5.0,0.0,89.0,0
62.0,396.0,10,195,4,1,1,75,58.0,6,6,4,1,0,0.0,1,1,96.0,,2.0,,1.0,100.0,0
57.0,323.0,5,92,13,2,1,67,4.0,4,3,15,1,27,,2,2,61.0,61.0,2.0,3.0,1.0,63.0,0
88.0,274.0,11,105,11,0,0,100,,7,8,11,1,18,0.0,0,0,27.0,1.0,3.0,1.0,0.0,67.0,0
74.0,66.0,6,36,10,0,0,100,,7,8,10,1,40,0.0,3,0,41.0,94.0,2.0,1.0,1.0,75.0,0
86.0,349.0,5,120,33,0,0,97,19.0,6,6,35,1,34,,0,0,7.0,,4.0,2.0,0.0,50.0,1
48.0,158.0,5,65,27,1,0,77,2.0,3,5,31,5,48,0.0,1,1,72.0,45.0,5.0,4.0,2.0,82.0,0
79.0,133.0,2,60,38,0,0,100,,7,8,37,2,8,1.0,4,4,12.0,,3.0,,1.0,27.0,1
79.0,335.0,11,106,44,0,0,96,35.0,6,6,45,1,40,11.0,0,0,3.0,74.0,1.0,4.0,0.0,46.0,1
58.0,149.0,4,64,30,0,0,93,34.0,6,6,30,3,37,0.0,3,3,90.0,77.0,7.0,8.0,4.0,83.0,0
89.0,315.0,13,90,13,0,0,100,,7,8,13,0,15,0.0,0,0,6.0,85.0,1.0,1.0,0.0,33.0,1
76.0,158.0,2,65,18,0,0,100,,7,8,19,2,26,1.0,1,1,28.0,67.0,3.0,3.0,1.0,67.0,1
87.0,201.0,2,71,13,0,0,100,,7,8,19,1,36,1.0,2,2,5.0,,1.0,1.0,0.0,40.0,0
72.0,,13,118,19,0,0,100,,7,8,20,0,35,,7,7,50.0,,5.0,,1.0,100.0,1
69.0,276.0,3,118,33,0,0,97,41.0,6,6,35,1,17,3.0,2,2,69.0,100.0,9.0,2.0,6.0,67.0,1
61.0,254.0,14,112,13,0,0,94,7.0,4,6,16,0,44,,4,3,63.0,77.0,5.0,5.0,3.0,91.0,0
85.0,375.0,15,106,28,0,0,100,,7,8,28,0,21,16.0,0,0,9.0,,3.0,1.0,0.0,36.0,1
82.0,374.0,4,100,26,0,0,100,,7,8,27,3,22,3.0,2,2,28.0,94.0,3.0,4.0,2.0,50.0,1
90.0,245.0,2,98,7,0,0,100,,7,8,8,1,63,21.0,0,0,11.0,79.0,2.0,2.0,0.0,80.0,1
75.0,364.0,12,123,43,0,0,98,24.0,6,6,43,0,26,2.0,1,1,1.0,31.0,7.0,2.0,1.0,45.0,1
64.0,131.0,20,73,6,1,0,56,1.0,4,5,9,0,22,0.0,1,1,67.0,79.0,2.0,2.0,0.0,100.0,0
74.0,185.0,7,79,25,0,0,100,,7,8,25,3,44,0.0,1,1,47.0,93.0,7.0,3.0,2.0,67.0,0
72.0,232.0,2,98,33,0,0,97,9.0,4,6,36,3,64,3.0,2,2,22.0,92.0,3.0,6.0,0.0,77.0,1
64.0,178.0,2,103,9,1,0,91,2.0,3,5,20,1,45,,1,1,76.0,100.0,3.0,2.0,,83.0,0
76.0,147.0,1,68,30,0,0,94,26.0,6,6,35,3,49,0.0,4,4,0.0,10.0,0.0,2.0,,50.0,1
82.0,589.0,3,213,6,0,0,100,,7,8,6,2,17,0.0,1,1,30.0,,3.0,,1.0,60.0,1
69.0,110.0,6,53,24,0,0,96,35.0,6,6,26,3,31,7.0,0,0,45.0,98.0,12.0,4.0,1.0,84.0,0
72.0,236.0,9,90,55,0,0,100,,7,8,78,1,55,,0,0,41.0,83.0,7.0,8.0,3.0,79.0,1
63.0,97.0,5,53,17,0,0,88,18.0,6,6,18,2,18,0.0,4,4,65.0,79.0,3.0,1.0,1.0,44.0,0
84.0,98.0,35,68,7,0,0,100,,7,8,7,0,29,,0,0,12.0,,2.0,1.0,0.0,75.0,1
70.0,189.0,6,112,25,0,0,100,,7,8,25,1,28,0.0,1,1,86.0,,9.0,1.0,5.0,92.0,0
63.0,204.0,1,71,48,0,0,98,28.0,6,6,30,5,47,1.0,1,1,51.0,90.0,5.0,11.0,2.0,70.0,0
58.0,71.0,8,36,9,0,0,78,2.0,4,6,9,1,67,0.0,3,3,93.0,82.0,1.0,2.0,1.0,100.0,0
63.0,121.0,0,58,15,1,0,89,62.0,6,5,18,4,50,0.0,4,4,74.0,100.0,6.0,6.0,2.0,100.0,0
62.0,164.0,1,51,31,0,0,91,3.0,4,6,32,2,28,0.0,1,1,17.0,62.0,8.0,3.0,2.0,52.0,0
54.0,375.0,3,99,44,0,0,84,1.0,4,6,44,4,45,0.0,2,2,72.0,70.0,10.0,4.0,4.0,64.0,0
68.0,435.0,12,138,26,3,1,90,13.0,6,5,30,0,33,8.0,0,0,16.0,31.0,3.0,3.0,1.0,43.0,1
75.0,241.0,3,104,35,0,0,100,,7,8,36,1,31,,0,0,29.0,84.0,3.0,3.0,1.0,44.0,1
77.0,170.0,10,84,25,0,0,100,,7,8,26,1,12,,2,2,58.0,46.0,3.0,1.0,2.0,50.0,1
75.0,173.0,1,103,24,0,0,96,42.0,6,6,25,1,44,0.0,0,0,28.0,20.0,4.0,6.0,1.0,71.0,1
81.0,253.0,2,80,28,0,0,100,,7,8,29,4,34,0.0,4,4,4.0,,3.0,5.0,0.0,50.0,1
83.0,197.0,3,62,18,0,0,100,,6,7,32,3,39,3.0,2,2,22.0,50.0,5.0,3.0,0.0,90.0,1
66.0,173.0,1,75,30,0,0,97,7.0,4,6,32,1,38,,1,0,43.0,100.0,6.0,1.0,1.0,70.0,0
63.0,146.0,2,47,17,1,1,100,,6,8,15,4,17,,2,2,64.0,,9.0,2.0,4.0,79.0,0
72.0,225.0,9,56,17,0,0,100,,7,8,17,5,12,0.0,2,2,50.0,,7.0,1.0,1.0,69.0,1
80.0,175.0,11,73,15,0,0,100,,7,8,17,1,53,11.0,0,0,32.0,84.0,3.0,4.0,0.0,88.0,0
72.0,138.0,3,53,28,0,0,100,,7,8,28,4,25,,2,2,37.0,,8.0,2.0,2.0,71.0,0
76.0,141.0,11,68,14,0,0,100,,7,8,14,1,43,,0,0,67.0,88.0,4.0,2.0,2.0,86.0,1
